TABLE NO.  2
 ETA1        ETA2        ETA3        ETA4        ETA5
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2425E-01 -9.0845E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2201E-01  4.3780E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2201E-01  4.3780E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2201E-01  4.3780E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2201E-01  4.3780E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2201E-01  4.3780E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2201E-01  4.3780E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2201E-01  4.3780E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2201E-01  4.3780E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.2201E-01  4.3780E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9736E-02 -2.8546E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.4941E-01  8.9207E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9373E-01  4.0000E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2194E-01 -1.4313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8720E-01  7.8272E-01  0.0000E+00  0.0000E+00
